ATL,draft,82.79999999999998
ATL,other,119.50000000000004
ATL,trade,252.29999999999998
BOS,draft,141.4
BOS,other,98.3
BOS,trade,144.99999999999997
BRK,draft,111.2
BRK,other,69.0
BRK,trade,175.1
CHI,draft,211.40000000000003
CHI,other,118.30000000000001
CHI,trade,238.79999999999995
CHO,draft,90.19999999999999
CHO,other,141.90000000000006
CHO,trade,141.70000000000002
CLE,draft,95.60000000000001
CLE,other,80.89999999999999
CLE,trade,286.8999999999999
DAL,draft,48.49999999999999
DAL,other,50.6
DAL,trade,158.0
DEN,draft,86.6
DEN,other,68.89999999999999
DEN,trade,146.79999999999995
DET,draft,162.59999999999997
DET,other,61.50000000000002
DET,trade,201.90000000000006
GSW,draft,175.60000000000005
GSW,other,58.20000000000001
GSW,trade,116.2
HOU,draft,148.1
HOU,other,91.10000000000002
HOU,trade,215.70000000000002
IND,draft,240.40000000000003
IND,other,41.699999999999996
IND,trade,182.6
LAC,draft,65.80000000000001
LAC,other,36.7
LAC,trade,190.80000000000007
LAL,draft,198.89999999999995
LAL,other,87.7
LAL,trade,177.59999999999997
MEM,draft,24.099999999999994
MEM,other,21.199999999999996
MEM,trade,20.299999999999997
MIA,draft,127.9
MIA,other,111.89999999999999
MIA,trade,164.5
MIL,draft,62.2
MIL,other,51.79999999999998
MIL,trade,229.30000000000004
MIN,draft,96.89999999999999
MIN,other,104.1
MIN,trade,89.00000000000001
NYK,draft,148.40000000000003
NYK,other,134.49999999999997
NYK,trade,203.20000000000002
OKC,draft,71.3
OKC,other,22.099999999999994
OKC,trade,437.09999999999997
ORL,draft,141.8
ORL,other,179.1
ORL,trade,69.29999999999998
PHI,draft,57.79999999999999
PHI,other,48.300000000000004
PHI,trade,212.5
PHO,draft,49.2
PHO,other,132.39999999999998
PHO,trade,323.8999999999999
POR,draft,81.30000000000001
POR,other,95.7
POR,trade,335.5
SAC,draft,69.60000000000001
SAC,other,32.70000000000001
SAC,trade,196.50000000000003
SAS,draft,209.70000000000002
SAS,other,115.19999999999999
SAS,trade,160.9
TOR,draft,24.999999999999996
TOR,other,28.600000000000005
TOR,trade,46.499999999999986
UTA,draft,357.70000000000005
UTA,other,54.30000000000001
UTA,trade,129.99999999999997
WAS,draft,97.3
WAS,other,84.40000000000002
WAS,trade,139.8
