ATL,draft,97.60000000000001
ATL,other,82.8
ATL,trade,274.90000000000003
BOS,draft,191.5
BOS,other,37.59999999999999
BOS,trade,327.79999999999984
BRK,draft,89.3
BRK,other,70.1
BRK,trade,200.60000000000005
CHI,draft,207.20000000000005
CHI,other,63.099999999999994
CHI,trade,125.69999999999999
CHO,draft,-0.1
CHO,other,16.8
CHO,trade,3.1999999999999997
CLE,draft,38.800000000000004
CLE,other,40.10000000000001
CLE,trade,272.7
DAL,draft,86.00000000000001
DAL,other,81.5
DAL,trade,205.00000000000006
DEN,draft,2.7
DEN,other,99.89999999999999
DEN,trade,314.6
DET,draft,163.49999999999997
DET,other,18.899999999999995
DET,trade,246.00000000000006
GSW,draft,107.80000000000003
GSW,other,59.09999999999999
GSW,trade,172.59999999999994
HOU,draft,217.2999999999999
HOU,other,62.4
HOU,trade,112.60000000000005
IND,draft,130.50000000000003
IND,other,30.900000000000006
IND,trade,191.70000000000005
LAC,draft,51.19999999999998
LAC,other,51.899999999999984
LAC,trade,157.20000000000007
LAL,draft,109.7
LAL,other,82.30000000000001
LAL,trade,362.9999999999999
MIA,draft,4.1
MIA,other,10.200000000000001
MIA,trade,0.49999999999999994
MIL,draft,110.89999999999998
MIL,other,48.89999999999999
MIL,trade,370.79999999999984
NYK,draft,106.8
NYK,other,61.30000000000001
NYK,trade,214.59999999999997
OKC,draft,164.29999999999998
OKC,other,45.9
OKC,trade,225.70000000000013
PHI,draft,34.300000000000004
PHI,other,157.69999999999996
PHI,trade,304.9000000000001
PHO,draft,210.1
PHO,other,28.10000000000001
PHO,trade,199.6
POR,draft,86.00000000000001
POR,other,49.8
POR,trade,320.6
SAC,draft,157.1
SAC,other,21.800000000000004
SAC,trade,188.19999999999996
SAS,draft,71.69999999999999
SAS,other,170.4
SAS,trade,154.9000000000001
UTA,draft,180.40000000000003
UTA,other,83.19999999999999
UTA,trade,118.49999999999996
WAS,draft,133.89999999999998
WAS,other,53.99999999999998
WAS,trade,189.20000000000007
